,online_order,book_table,rate,votes,location,rest_type,cuisines,Cost2plates
38715,0,0,3.9,23,34,8,35,51
38716,0,0,3.9,951,6,8,45,38
38717,0,0,4.0,434,33,8,48,36
38718,1,0,4.0,166,34,3,43,48
38719,1,0,4.1,1214,6,8,69,51
38720,1,1,4.3,569,36,2,69,39
38721,1,0,4.3,327,8,2,53,32
38722,1,1,4.4,232,27,8,69,51
38723,0,1,4.3,454,27,8,22,60
38724,0,0,4.2,38,34,8,69,51
38725,0,0,4.3,539,8,2,69,32
38726,0,1,3.9,312,33,8,69,51
38727,0,1,4.3,430,33,8,21,63
38728,1,0,4.0,114,27,2,69,36
38729,1,1,4.0,190,37,3,69,41
38730,1,0,4.1,481,8,1,69,30
38731,1,0,4.0,362,33,2,69,36
38732,1,0,2.8,110,36,2,69,25
38733,1,0,4.2,175,9,2,69,32
38734,0,1,4.1,611,27,8,26,59
38735,0,1,4.0,116,41,8,26,56
38736,1,0,4.3,1135,41,1,69,32
38737,1,0,3.9,206,38,2,48,25
38738,0,0,4.0,27,6,1,16,23
38739,0,0,3.8,621,27,8,69,60
38740,0,1,3.9,300,36,1,69,31
38741,1,0,3.9,366,33,2,69,32
38743,1,0,3.6,17,6,2,69,32
38744,1,0,3.6,96,41,8,69,29
38745,0,1,4.1,338,27,3,69,49
38746,1,0,3.9,227,8,2,69,35
38747,1,0,3.9,86,41,8,69,45
38748,0,1,4.2,178,34,8,26,60
38749,1,0,4.2,1770,38,2,69,31
38750,1,0,3.9,388,6,2,59,31
38751,0,0,2.0,397,6,8,35,45
38752,1,1,4.1,300,34,2,69,36
38753,0,1,3.9,747,8,8,69,45
38754,1,0,4.1,54,33,2,69,26
38755,1,0,4.1,118,27,8,17,25
38756,1,0,4.0,111,37,2,69,30
38757,0,0,4.2,620,6,1,69,25
38758,0,0,3.9,190,38,8,35,28
38759,0,0,4.0,227,33,2,69,30
38760,1,0,3.7,280,6,2,49,32
38761,0,0,3.8,32,34,6,14,20
38762,1,0,3.7,110,37,2,69,30
38763,1,0,3.5,12,6,2,69,29
38764,1,1,3.8,203,34,2,69,39
38765,0,0,2.7,406,27,8,45,36
38766,0,0,4.2,700,38,6,60,18
38767,1,0,4.3,129,6,2,69,30
38768,1,0,4.0,32,6,6,69,18
38769,1,0,3.5,13,36,6,43,18
38770,1,0,3.9,158,41,2,69,41
38771,0,0,3.2,22,36,2,62,23
38772,0,0,3.9,234,41,8,69,36
38773,1,0,3.6,83,36,2,45,25
38774,1,1,3.8,200,27,2,69,46
38775,1,0,2.9,75,36,2,43,25
38776,1,0,3.4,9,37,1,16,18
38777,0,1,3.8,110,41,2,69,46
38778,0,1,4.1,274,27,8,69,60
38779,1,0,3.7,43,41,2,69,34
38780,0,0,3.8,22,37,6,69,20
38781,0,0,3.6,62,37,2,56,23
38782,1,0,4.1,118,34,2,69,36
38783,0,0,2.5,433,9,2,69,29
38784,0,0,4.0,102,34,2,21,26
38785,1,0,3.8,75,6,1,69,29
38786,0,1,4.0,76,41,8,53,59
38787,0,0,2.8,254,41,2,45,36
38788,0,0,3.7,297,33,8,51,36
38789,0,0,4.1,28,33,2,6,51
38790,0,0,4.0,93,33,8,35,51
38791,0,0,3.6,45,33,8,35,48
38792,0,0,4.0,31,34,1,16,32
38793,1,0,3.4,33,36,2,69,26
38794,1,0,2.9,50,6,6,66,20
38795,1,0,3.9,185,36,2,69,22
38796,1,0,3.8,59,9,8,69,18
38797,0,1,4.0,195,27,8,69,60
38798,0,1,3.8,73,36,8,69,39
38799,0,0,4.1,116,27,8,69,60
38800,0,0,4.0,165,6,6,69,22
38801,1,0,3.6,41,6,2,39,25
38802,1,0,3.8,68,8,8,69,25
38803,0,0,2.8,132,6,2,69,29
38804,0,0,3.9,135,38,2,69,32
38805,0,0,4.1,171,27,8,21,56
38806,1,0,2.6,310,36,2,69,30
38807,1,0,3.6,44,6,8,43,18
38808,1,0,3.9,75,34,6,69,25
38809,0,0,3.9,90,38,2,69,43
38810,1,0,2.8,302,9,2,9,25
38811,0,0,3.3,6,38,2,61,23
38812,1,0,3.4,122,33,1,69,28
38813,1,0,3.6,118,34,2,21,25
38814,0,1,3.9,316,27,1,69,32
38815,0,0,3.7,35,36,1,16,18
38816,0,0,3.7,53,34,2,69,28
38817,1,0,3.8,265,34,2,24,33
38818,0,0,3.4,4,6,2,69,28
38819,1,1,4.0,1024,6,2,69,30
38820,1,0,3.3,262,36,2,45,25
38821,0,1,4.0,102,33,2,43,50
38822,0,0,3.0,108,27,2,69,32
38823,0,0,3.7,145,34,8,69,36
38824,0,0,3.0,11,8,1,20,30
38825,0,0,3.7,16,27,1,16,17
38826,0,0,3.9,122,6,2,69,25
38827,1,1,3.9,96,6,3,69,41
38828,0,0,3.3,4,38,2,69,36
38830,0,1,4.2,260,27,3,69,45
38831,0,0,3.5,29,34,8,69,53
38832,0,0,3.4,6,33,2,69,32
38833,1,0,4.0,134,33,8,32,17
38834,1,0,3.5,13,6,2,69,28
38835,0,1,3.9,36,6,2,69,45
38836,0,0,2.7,26,36,2,69,28
38837,0,0,2.9,31,36,2,69,36
38838,1,0,3.7,46,41,2,60,36
38839,0,1,3.9,105,6,2,69,36
38840,0,0,3.0,31,27,2,45,36
38841,0,0,3.8,23,41,2,69,32
38842,0,0,2.9,24,6,8,69,50
38843,0,0,3.7,57,38,2,45,30
38844,0,0,2.8,46,6,1,69,30
38845,0,0,3.8,67,34,2,60,25
38846,0,0,3.5,14,33,8,69,32
38847,0,0,3.0,4,6,2,43,30
38848,0,1,4.3,165,34,8,69,60
38849,0,1,3.8,52,41,2,69,38
38850,0,0,3.7,125,6,2,22,28
38851,0,0,3.700141861024285,0,36,6,66,17
38852,0,0,3.4,5,6,8,69,9
38853,1,0,3.0,20,6,6,69,22
38854,1,0,2.8,20,6,2,45,26
38855,0,0,4.0,209,33,2,22,25
38856,0,0,3.6,11,37,8,65,30
38857,0,0,3.8,151,8,2,26,32
38858,0,0,3.7,50,36,1,69,26
38859,0,0,3.5,140,8,2,43,28
38860,0,0,3.700141861024285,0,34,6,46,18
38861,0,0,3.700141861024285,0,36,6,50,18
38862,0,0,3.700141861024285,0,33,2,45,30
38863,0,0,3.7,68,6,2,65,25
38864,0,0,3.2,7,6,1,16,28
38865,0,0,3.700141861024285,0,33,2,61,28
38866,0,1,3.6,278,38,3,69,32
38867,0,0,3.1,16,41,2,69,38
38868,0,0,3.7,34,33,2,69,51
38869,0,0,3.3,13,34,2,45,28
38870,0,0,1.8,225,8,2,69,39
38871,0,0,3.5,10,6,2,69,30
38872,0,0,3.9,42,6,2,69,25
38873,0,0,2.9,46,36,2,69,26
38874,0,0,3.1,17,37,2,69,26
38875,0,0,3.3,6,41,2,56,29
38877,0,0,3.3,6,9,1,16,22
38878,0,1,3.700141861024285,0,6,8,69,38
38879,1,1,3.8,195,38,2,69,32
38880,0,0,3.9,119,41,3,69,32
38881,0,0,3.3,7,37,8,60,9
38882,0,0,3.7,11,38,8,51,39
38883,0,0,3.8,52,34,2,69,39
38884,0,0,3.4,10,34,2,47,30
38885,0,0,3.5,11,36,6,69,18
38886,0,0,3.4,6,36,6,10,22
38887,0,0,3.7,32,9,2,69,32
38888,0,1,3.7,44,41,8,69,59
38889,0,0,2.3,48,33,2,69,28
38890,0,0,3.4,5,41,3,35,45
38891,0,0,3.3,4,33,8,23,36
38892,0,0,3.2,9,9,2,43,23
38893,0,0,3.2,5,41,2,55,30
38894,0,0,3.7,15,33,3,47,51
38895,0,0,3.700141861024285,0,33,1,69,14
38896,0,0,3.700141861024285,0,34,6,11,9
38897,0,0,3.4,10,27,6,46,20
38898,0,0,3.2,10,27,1,16,22
38899,0,0,3.700141861024285,0,37,8,60,5
38900,0,0,3.3,13,33,2,45,31
38901,0,0,3.4,12,33,8,69,65
38902,0,0,3.3,7,8,2,69,36
38903,0,0,3.3,9,33,1,16,22
38904,0,0,3.4,8,34,6,45,20
38905,0,0,3.5,58,41,2,69,34
38906,0,0,3.3,4,6,2,69,39
38907,0,0,3.700141861024285,0,34,6,45,18
38908,0,0,3.700141861024285,0,36,8,69,18
38909,0,0,3.700141861024285,0,34,6,61,20
38910,0,0,3.700141861024285,0,9,2,57,30
38911,0,0,3.700141861024285,0,36,1,69,22
38912,1,0,3.2,5,9,6,69,18
38913,1,0,3.9,212,6,2,69,32
38914,1,0,3.8,261,27,1,16,30
38915,1,0,3.6,53,8,2,69,28
38916,0,0,3.3,11,6,6,69,22
38917,0,0,2.6,26,33,6,69,22
38918,0,0,3.7,82,27,8,69,56
38919,0,0,3.6,104,6,1,69,32
38920,1,0,3.1,23,6,2,69,30
38922,0,0,3.6,12,41,1,69,32
38923,0,0,4.1,121,34,2,45,28
38924,1,1,2.2,409,27,2,69,36
38925,0,0,3.700141861024285,0,27,2,66,32
38926,1,0,4.0,1084,6,8,69,26
38927,0,0,4.4,178,34,6,69,17
38928,1,0,4.4,227,27,6,69,30
38929,0,0,4.1,362,34,6,44,22
38930,0,0,3.4,225,9,6,69,18
38931,0,0,3.9,84,8,6,21,25
38932,0,0,4.0,1223,8,6,60,14
38933,1,0,4.1,45,8,5,30,18
38934,0,0,4.1,274,34,6,60,9
38935,0,0,4.0,1460,27,8,69,23
38936,1,0,3.9,35,6,6,69,28
38937,1,1,4.1,106,8,6,43,18
38938,1,0,4.3,288,38,6,15,25
38939,0,0,4.0,106,34,6,69,18
38940,1,0,4.1,161,38,6,57,18
38941,1,0,4.0,101,38,6,69,9
38942,0,0,4.0,90,41,6,69,18
38943,1,0,3.8,18,27,6,60,14
38944,0,0,4.0,47,34,6,69,17
38945,1,0,3.8,199,6,6,15,23
38946,1,0,3.700141861024285,0,9,8,69,28
38947,0,0,2.7,77,27,6,48,25
38948,0,0,3.9,77,9,6,60,9
38949,0,0,3.6,53,34,8,5,18
38950,0,0,3.8,51,41,6,68,9
38951,1,0,3.9,653,9,6,69,28
38952,1,0,4.0,789,34,6,69,22
38953,1,0,3.9,113,36,6,69,17
38954,1,0,3.8,19,6,6,69,14
38955,1,0,4.1,79,9,8,69,20
38956,1,0,3.8,122,27,6,59,22
38957,1,0,3.8,106,33,6,62,14
38958,1,0,3.6,112,34,6,69,25
38959,1,0,3.2,5,27,6,45,23
38960,1,0,3.7,49,9,6,9,17
38961,1,1,3.2,60,38,6,69,22
38962,1,0,3.9,65,6,8,69,17
38963,0,0,3.0,33,9,6,63,22
38964,0,0,2.8,93,9,6,33,25
38965,0,0,4.1,341,6,6,69,18
38966,1,0,3.9,56,38,6,10,22
38967,1,0,3.6,79,33,6,61,25
38968,0,0,3.7,14,34,8,5,18
38969,0,0,3.6,26,37,6,9,18
38970,0,0,3.7,95,8,6,31,25
38971,1,0,3.6,124,6,8,69,22
38972,0,0,3.9,76,27,6,60,14
38973,0,0,3.7,24,34,6,69,25
38974,0,0,3.6,19,33,6,68,14
38975,0,0,3.6,8,6,6,69,32
38976,1,0,3.5,33,36,8,3,22
38977,1,0,3.9,58,27,5,27,28
38978,0,0,3.3,5,36,6,60,18
38979,1,0,3.4,70,33,6,9,22
38980,1,0,3.5,75,6,6,69,25
38981,0,0,3.6,37,37,6,69,17
38982,0,0,3.1,7,34,6,66,18
38983,0,0,3.6,16,6,8,69,34
38984,0,0,3.1,32,6,6,40,14
38985,1,0,3.4,63,8,6,11,22
38986,1,0,2.9,25,33,6,69,18
38987,1,0,3.5,58,36,6,31,18
38988,0,0,3.700141861024285,0,36,6,65,14
38989,1,0,3.0,165,8,6,69,20
38990,1,0,3.8,169,36,6,55,17
38991,0,0,3.3,4,34,6,43,14
38992,1,0,3.9,456,33,6,69,22
38993,0,0,2.9,18,37,6,50,22
38994,0,0,3.3,9,36,6,9,18
38995,1,0,3.3,37,37,6,45,20
38996,1,0,3.9,252,33,6,69,25
38997,0,0,3.4,60,8,6,67,17
38998,0,0,3.3,11,6,6,69,14
38999,1,0,3.4,9,36,6,60,9
39000,0,0,3.7,15,37,6,60,9
39001,0,0,3.4,11,37,6,43,14
39002,0,0,3.700141861024285,0,27,6,11,17
39003,1,0,4.2,94,6,6,62,18
39004,1,0,3.5,21,41,6,62,14
39005,0,0,3.7,163,38,6,9,18
39006,0,0,3.2,7,37,6,45,14
39007,1,0,3.4,25,41,6,34,20
39008,1,0,3.1,7,6,6,31,25
39009,1,0,3.3,19,6,6,69,18
39010,1,0,3.2,5,37,6,60,18
39011,1,0,3.7,24,6,5,37,17
39012,0,0,3.1,23,27,6,69,18
39013,0,0,3.3,4,36,6,60,17
39014,0,0,3.700141861024285,0,37,6,60,5
39015,0,0,3.700141861024285,0,37,6,43,14
39016,0,0,3.700141861024285,0,37,6,9,14
39017,0,0,3.700141861024285,0,34,6,52,18
39018,0,0,3.700141861024285,0,33,6,43,23
39019,0,0,3.700141861024285,0,37,6,65,22
39020,0,0,3.700141861024285,0,36,6,9,20
39021,0,0,3.700141861024285,0,36,6,60,17
39022,0,0,3.700141861024285,0,6,6,69,18
39023,0,0,3.700141861024285,0,6,6,69,14
39024,0,0,3.700141861024285,0,6,6,60,18
39025,0,0,3.700141861024285,0,37,6,66,20
39026,0,0,3.700141861024285,0,37,6,44,18
39027,0,0,3.700141861024285,0,27,6,69,9
39028,0,0,3.700141861024285,0,27,6,60,18
39029,0,0,3.700141861024285,0,36,6,69,5
39030,0,0,3.700141861024285,0,6,6,69,18
39031,0,0,3.700141861024285,0,37,6,43,9
39032,0,0,3.1,7,6,6,43,9
39033,0,0,3.2,4,37,6,60,14
39034,1,0,3.700141861024285,0,36,6,63,18
39035,1,0,3.700141861024285,0,37,6,69,18
39036,0,0,3.3,6,27,6,69,18
39037,0,0,4.1,399,37,6,69,18
39038,0,0,3.700141861024285,0,37,6,69,14
39039,0,0,3.700141861024285,0,37,6,69,14
39040,0,0,3.700141861024285,0,37,6,52,14
39041,0,0,3.700141861024285,0,37,6,67,14
39042,1,0,3.700141861024285,0,6,6,69,17
39043,0,0,3.700141861024285,0,34,6,52,18
39044,0,0,3.700141861024285,0,37,6,43,5
39045,0,0,3.700141861024285,0,34,6,69,14
39046,0,0,3.700141861024285,0,34,6,69,14
39047,0,0,3.700141861024285,0,37,6,9,17
39048,0,0,3.700141861024285,0,9,6,60,9
39049,0,0,3.700141861024285,0,27,6,69,18
39050,0,0,3.700141861024285,0,37,6,69,28
39051,0,0,3.700141861024285,0,36,6,21,18
39052,0,0,3.700141861024285,0,36,6,46,18
39053,0,0,3.700141861024285,0,6,6,39,18
39054,0,0,3.700141861024285,0,36,6,69,9
39055,0,0,3.700141861024285,0,37,6,44,14
39056,0,0,3.700141861024285,0,37,6,46,18
39057,1,0,3.700141861024285,0,6,8,59,22
39058,0,0,3.0,22,38,6,69,14
39059,0,0,3.5,17,9,6,60,5
39060,0,0,3.6,25,9,6,7,17
39061,0,0,3.5,45,6,6,69,18
39062,0,0,3.6,13,36,6,50,22
39063,0,0,3.3,11,9,6,69,9
39064,1,0,3.3,4,37,6,62,22
39065,0,0,2.9,11,34,6,65,17
39066,0,0,3.2,4,34,6,9,18
39067,0,0,3.4,11,36,6,60,18
39068,0,0,3.2,11,36,6,9,14
39069,0,0,3.700141861024285,0,37,6,60,14
39070,0,0,3.4,8,6,6,43,23
39071,0,0,3.700141861024285,0,34,6,69,9
39072,0,0,3.2,9,36,6,66,20
39073,0,0,3.700141861024285,0,36,6,66,18
39074,0,0,3.1,6,36,6,11,17
39075,0,0,3.4,7,33,6,69,25
39076,0,0,3.700141861024285,0,36,6,69,14
39077,0,0,3.6,14,37,6,60,17
39078,0,0,3.700141861024285,0,6,6,69,22
39079,0,0,3.4,5,34,6,60,14
39080,0,0,3.7,11,37,6,60,14
39081,0,0,3.5,8,6,6,69,22
39082,0,0,3.7,18,36,6,69,17
39083,0,0,3.8,38,9,6,69,18
39084,0,0,3.700141861024285,0,36,6,60,5
39085,1,0,3.5,121,6,6,69,18
39086,1,0,3.3,6,8,6,69,25
39087,0,0,3.700141861024285,0,9,6,43,18
39088,0,0,3.8,41,33,6,6,5
39089,0,0,3.6,15,27,6,43,20
39090,0,0,3.2,5,37,6,66,9
39091,0,0,3.2,9,37,6,43,14
39092,0,0,3.700141861024285,0,9,6,21,25
39093,0,0,3.700141861024285,0,9,6,21,22
39094,0,0,3.5,10,38,6,69,17
39095,0,0,3.700141861024285,0,34,6,31,5
39096,0,0,3.700141861024285,0,34,6,32,14
39097,0,0,3.0,10,6,8,66,14
39098,0,0,3.700141861024285,0,36,6,64,9
39099,0,0,3.700141861024285,0,36,6,69,5
39100,0,0,3.700141861024285,0,36,6,69,14
39101,1,0,3.700141861024285,0,6,6,62,14
39102,0,0,3.700141861024285,0,34,6,60,18
39103,0,0,3.700141861024285,0,34,6,9,9
39104,0,0,3.700141861024285,0,36,6,60,9
39105,0,0,3.1,6,37,6,9,18
39106,0,0,3.1,5,6,6,21,14
39107,1,0,3.6,26,33,6,23,18
39108,0,0,3.700141861024285,0,6,8,69,22
39109,1,0,2.9,25,33,6,8,17
39110,0,0,3.700141861024285,0,37,6,69,17
39111,1,0,3.8,113,33,5,69,25
39112,0,0,3.5,14,9,6,60,14
39113,1,0,3.1,28,6,8,69,17
39114,0,0,3.2,7,9,6,60,5
39115,0,0,3.2,4,37,6,69,22
39116,0,0,3.700141861024285,0,34,6,60,17
39117,0,0,3.700141861024285,0,6,8,63,17
39118,1,1,4.7,4811,10,8,69,41
39119,0,1,4.3,165,39,8,69,59
39120,0,1,4.4,751,41,8,43,60
39121,0,1,4.2,144,39,8,69,56
39122,0,1,4.4,1081,39,2,69,46
39123,0,1,4.4,2275,41,2,69,38
39124,1,1,4.1,629,10,2,69,38
39125,0,1,4.1,309,41,8,69,66
39126,1,1,4.5,1636,10,2,69,41
39127,0,1,4.4,374,41,8,35,60
39128,1,0,3.9,119,39,2,69,28
39129,0,0,3.9,628,41,8,35,51
39130,0,1,4.2,344,41,8,69,51
39131,1,1,4.2,984,39,3,69,36
39132,1,0,4.0,1103,39,2,69,41
39133,0,0,4.0,31,41,8,69,38
39134,1,0,4.3,657,10,8,19,31
39135,0,1,4.3,429,41,8,69,62
39136,0,0,4.3,164,39,1,69,31
39137,1,0,4.2,860,39,2,69,49
39138,0,1,4.1,81,39,8,69,60
39139,0,1,4.1,327,10,8,69,41
39140,1,1,4.2,176,41,2,69,30
39141,1,0,4.2,136,10,2,69,45
39142,1,1,4.2,476,10,2,49,48
39143,1,0,4.1,159,41,1,69,18
39144,0,1,3.8,48,39,2,69,51
39145,1,0,4.1,398,10,2,69,28
39146,1,1,4.1,770,39,3,69,39
39147,0,1,4.2,171,41,8,69,54
39148,1,1,4.3,864,10,8,69,36
39149,1,0,4.2,744,10,1,69,31
39150,0,1,3.7,54,39,8,43,60
39151,1,0,4.3,909,39,2,69,51
39152,1,1,4.0,457,10,2,24,36
39153,0,0,4.2,302,41,2,69,25
39154,0,1,4.2,233,41,8,69,60
39155,0,0,4.1,493,41,8,69,41
39156,1,0,4.0,177,39,2,69,31
39157,1,1,4.0,379,10,2,69,33
39158,0,0,4.2,212,41,6,1,23
39159,1,0,3.7,160,10,2,24,30
39160,0,0,4.2,116,39,8,69,36
39161,1,0,3.3,204,10,2,69,28
39162,1,0,4.1,403,10,2,69,31
39163,1,1,3.8,91,10,2,69,49
39164,0,0,3.6,33,41,2,66,25
39165,1,0,3.8,208,10,2,67,22
39166,0,0,3.8,136,41,2,45,29
39167,0,0,3.8,31,10,6,61,22
39168,1,0,4.1,257,41,1,69,25
39169,1,0,3.7,50,41,2,69,31
39170,1,0,3.6,31,41,2,69,22
39172,0,0,3.9,39,41,6,9,17
39173,0,0,3.8,68,41,6,44,22
39174,0,0,3.8,254,41,2,65,25
39175,0,0,4.0,108,10,6,69,22
39176,0,0,3.9,82,41,2,69,23
39177,0,0,3.3,4,41,8,69,36
39178,0,0,3.8,20,41,2,66,28
39179,0,0,4.3,206,41,6,60,9
39180,0,0,4.1,60,41,6,60,14
39181,1,0,3.5,25,41,2,45,23
39182,0,1,3.7,64,4,8,35,53
39183,1,0,3.8,32,39,6,69,14
39184,0,0,4.5,206,41,6,60,14
39185,0,0,3.6,35,10,2,54,30
39186,0,0,4.1,91,41,6,60,9
39187,0,0,3.2,13,41,3,69,30
39188,1,0,3.9,134,41,2,69,30
39189,0,0,3.5,5,41,2,69,28
39190,0,1,4.1,99,39,8,69,55
39191,0,1,3.8,21,4,2,69,32
39192,1,0,3.5,57,41,6,69,9
39193,1,0,3.7,34,41,8,69,18
39194,0,1,3.8,25,39,1,69,53
39195,0,0,3.9,28,41,6,60,5
39196,1,0,3.5,20,10,1,69,25
39197,0,0,3.7,47,41,8,53,51
39198,0,0,3.6,79,41,8,43,20
39199,0,0,3.3,4,41,6,67,18
39200,0,1,3.9,39,10,8,69,57
39201,0,0,3.5,13,10,6,66,17
39202,0,0,3.3,42,41,6,69,22
39203,0,0,3.700141861024285,0,41,6,60,22
39204,0,0,4.0,54,10,6,69,22
39205,0,0,3.700141861024285,0,41,6,60,14
39206,0,0,3.700141861024285,0,41,6,60,14
39207,0,0,3.1,46,10,2,69,36
39208,0,0,3.3,4,41,3,47,32
39209,0,0,4.0,44,41,1,69,38
39210,0,0,3.4,11,41,2,69,29
39211,0,0,3.8,99,39,1,69,28
39212,1,0,4.0,122,41,6,42,14
39213,0,0,3.2,6,41,8,23,31
39214,0,0,3.8,56,41,1,16,51
39215,0,0,3.4,10,41,6,60,22
39216,1,0,3.2,9,41,8,69,18
39217,0,1,3.9,158,10,2,69,38
39218,0,0,3.5,12,10,6,62,14
39219,1,0,3.5,47,41,2,60,23
39220,0,0,3.4,5,4,6,60,9
39221,0,0,3.700141861024285,0,4,6,69,18
39222,0,0,3.7,33,41,8,35,56
39223,1,0,3.4,10,41,6,69,22
39224,0,0,3.2,6,41,6,9,18
39225,0,0,3.5,12,41,6,69,20
39226,0,0,3.6,14,41,6,43,22
39227,0,0,3.0,21,41,2,65,25
39228,0,0,3.2,12,41,3,45,30
39229,0,0,3.6,9,41,6,60,5
39230,0,0,3.700141861024285,0,10,1,16,36
39231,0,1,3.7,41,41,2,50,30
39232,0,0,3.700141861024285,0,41,6,68,14
39233,0,0,3.9,56,41,2,69,28
39234,0,0,3.700141861024285,0,41,6,44,18
39235,0,0,3.3,4,41,8,23,34
39236,0,0,3.700141861024285,0,41,2,43,28
39237,1,0,3.4,48,39,6,43,18
39238,0,0,3.2,4,41,6,66,18
39239,0,0,3.2,4,10,2,69,28
39240,0,0,3.7,18,41,8,69,51
39241,0,0,3.6,21,41,2,56,28
39242,1,0,2.9,56,10,6,34,9
39243,1,0,3.6,28,41,6,9,18
39244,1,0,3.4,12,41,6,69,29
39245,0,0,3.6,14,10,8,69,45
39246,0,0,3.2,6,41,2,69,23
39247,0,0,3.2,4,41,3,45,36
39248,0,0,3.7,20,41,2,66,30
39249,0,0,3.6,32,41,6,69,22
39250,0,0,3.700141861024285,0,41,6,68,14
39251,1,0,3.3,6,39,6,60,14
39252,1,0,3.2,5,41,6,60,18
39253,0,0,3.700141861024285,0,41,6,69,14
39254,0,0,3.700141861024285,0,41,6,60,9
39255,0,0,3.700141861024285,0,41,6,69,14
39257,0,0,3.700141861024285,0,41,6,60,9
39258,0,0,3.700141861024285,0,41,6,69,25
39259,0,0,3.700141861024285,0,41,6,56,22
39260,0,0,3.2,13,41,6,62,14
39261,1,0,3.3,36,41,6,33,18
39262,0,0,3.7,50,41,6,60,9
39263,0,0,3.4,12,39,6,60,5
39264,0,0,3.700141861024285,0,15,2,69,28
39265,0,0,3.3,13,41,2,69,28
39266,0,0,3.4,9,41,2,63,25
39267,0,0,3.1,11,41,2,69,20
39268,0,0,3.700141861024285,0,41,6,64,9
39269,0,0,3.700141861024285,0,41,6,45,25
39270,0,0,3.1,10,41,1,16,14
39271,0,0,3.700141861024285,0,41,2,45,25
39272,0,0,3.700141861024285,0,41,6,60,14
39273,0,0,3.700141861024285,0,41,6,69,18
39274,0,0,3.700141861024285,0,41,6,60,9
39275,0,0,3.700141861024285,0,41,6,60,9
39277,0,0,3.700141861024285,0,41,6,60,9
39278,0,0,3.700141861024285,0,41,6,60,18
39279,0,0,3.700141861024285,0,15,6,64,14
39280,0,0,3.700141861024285,0,41,6,23,18
39281,0,0,3.700141861024285,0,41,6,45,14
39282,0,0,3.700141861024285,0,41,6,69,18
39283,0,0,3.700141861024285,0,41,6,60,9
39284,0,0,3.5,11,14,6,60,5
39285,0,0,3.5,10,41,6,69,22
39286,0,0,3.6,27,41,6,69,14
39287,1,0,3.5,12,41,6,39,17
39288,0,0,3.6,16,41,6,1,17
39289,0,0,3.1,4,39,6,69,18
39290,0,0,3.1,11,10,6,40,14
39291,0,0,3.2,7,41,6,9,20
39292,0,0,3.2,4,39,6,43,14
39293,0,0,3.0,25,41,6,45,22
39294,0,0,3.4,5,41,6,60,9
39295,0,0,3.3,6,41,6,69,20
39296,0,0,3.5,17,41,6,69,14
39297,0,0,3.700141861024285,0,41,6,69,5
39298,0,0,3.2,8,41,6,60,9
39299,0,0,3.3,5,41,6,44,14
39300,0,0,3.700141861024285,0,41,6,69,25
39301,0,0,3.700141861024285,0,41,6,60,18
39302,0,0,3.700141861024285,0,41,6,65,17
39303,0,0,3.5,7,41,6,60,14
39304,0,0,3.700141861024285,0,41,6,44,14
39305,0,0,3.700141861024285,0,41,6,69,17
39306,0,0,3.3,29,41,6,60,14
39307,0,0,3.7,24,41,6,60,14
39308,0,0,3.700141861024285,0,41,6,63,14
39309,0,0,3.3,6,41,6,60,9
39310,0,0,3.700141861024285,0,41,6,60,9
39311,0,0,3.700141861024285,0,41,6,60,9
39312,0,0,3.8,88,41,2,69,31
39313,1,0,3.9,146,10,6,69,28
39314,0,0,3.700141861024285,0,41,2,69,22
39315,1,0,2.5,22,39,2,21,36
39316,0,0,3.3,5,41,6,60,14
39317,0,0,3.8,54,41,6,69,20
39318,0,0,3.6,24,41,6,66,18
39319,0,0,3.1,10,10,2,69,32
39320,0,1,4.4,211,33,8,69,39
39321,0,1,4.3,2701,6,8,69,41
39322,0,0,3.5,56,26,3,69,49
39323,0,1,4.4,2052,26,3,69,39
39324,0,1,4.1,1339,26,3,69,52
39325,1,1,4.3,3492,26,8,69,48
39326,0,1,4.4,130,26,3,69,36
39327,0,1,4.2,337,26,3,53,36
39328,1,1,4.3,508,26,3,22,41
39329,0,0,4.1,1545,26,8,69,39
39330,0,1,4.4,184,26,3,69,49
39332,0,0,3.1,122,26,3,69,39
39333,0,0,3.700141861024285,0,26,8,69,36
39334,0,1,4.5,8405,6,8,69,51
39335,0,0,4.5,1598,6,3,60,45
39336,0,1,4.5,5282,38,3,69,56
39337,1,1,4.5,1239,38,3,69,48
39338,1,1,4.4,1126,8,3,69,39
39339,0,0,4.2,637,38,8,69,41
39340,0,1,4.2,1453,27,8,69,45
39341,0,1,4.3,605,41,3,69,56
39342,1,1,4.4,494,38,8,69,50
39343,1,1,4.5,1418,8,3,21,48
39344,0,1,4.2,220,27,8,69,36
39345,0,1,4.2,254,6,8,69,45
39346,0,0,4.3,2265,8,8,69,38
39347,0,1,4.3,298,38,8,69,39
39348,1,1,4.2,2286,38,3,69,43
39349,0,0,4.2,1337,8,8,69,38
39350,1,1,4.0,940,8,3,69,36
39351,0,1,4.1,101,33,8,69,36
39352,1,1,4.2,404,6,8,69,46
39353,0,0,4.2,2029,36,8,69,39
39354,0,1,3.9,684,8,3,69,39
39355,0,1,4.2,546,27,8,69,45
39356,0,1,4.1,275,33,8,43,65
39357,0,1,4.1,557,6,8,35,38
39358,0,0,3.9,23,34,8,35,51
39359,0,0,3.9,951,6,8,45,38
39360,0,0,4.0,449,33,8,48,36
39361,1,0,4.0,167,34,3,43,48
39362,1,0,4.1,1214,6,8,69,51
